fold,actual,predicted,absolute_error,geo_distance_km,environment_distance,support
2,2.999244,1.671606886666666,1.327637113333334,90.78047784616952,1.0134261427216302,Supported
2,2.081533,2.8802118766666625,0.7986788766666626,84.87613355116856,1.2438161825634273,Supported
2,0.528724,1.1865362166666664,0.6578122166666664,124.83043259916028,0.755156125445401,Caution
2,0.646543,1.1286745566666665,0.4821315566666665,111.6706262805483,0.7593170168118638,Caution
2,1.602424,3.2092540366666618,1.6068300366666617,90.95085154333638,0.9002036385949733,Supported
2,3.772227,1.6977331699999993,2.0744938300000006,85.99171144451515,1.0138014795251329,Supported
2,1.051438,1.1316506766666667,0.08021267666666665,106.45413996185201,0.7634393139191191,Caution
2,3.616785,4.561577136666676,0.9447921366666758,126.35753043790798,1.2927420984458207,Caution
2,6.487523,1.6964029233333324,4.791120076666668,83.34873176340291,1.0146129065250022,Supported
2,1.387017,1.1531908999999991,0.2338261000000008,101.90522574656781,0.3912058030908585,Caution
2,4.656397,1.7556098,2.9007872,79.77499406284957,0.9982138898051861,Supported
2,2.053062,1.7556098,0.29745220000000017,76.10683524354491,0.9989065695886298,Supported
2,1.79035,1.4423609966666664,0.3479890033333337,71.62051456927044,1.3338966049982954,Caution
2,5.058694,6.903546616666665,1.8448526166666648,48.06170151475692,0.8231396078278341,Supported
2,0.585087,1.433372573333333,0.8482855733333329,66.32336341293194,1.3374087321300643,Caution
2,9.431598,6.659328220000001,2.7722697799999985,47.928989663037264,0.8228234198443274,Supported
2,0.91359,1.5757790266666658,0.6621890266666658,84.77879461580885,0.9972438688146168,Supported
2,17.674272,6.110947169999999,11.563324829999999,96.84078407002362,0.8225005672173126,Supported
2,20.043001,6.110947169999999,13.932053830000001,97.4067736789558,0.8234391881151447,Supported
2,6.000392,5.485607880000007,0.5147841199999927,96.29833973073872,0.7681421516979275,Supported
2,1.389757,1.5759605799999994,0.18620357999999948,82.83764694480291,0.9935920639913947,Supported
2,2.131878,1.7939760900000004,0.3379019099999996,80.2768217166617,0.9753590702173288,Supported
2,8.972393,5.52116982333334,3.4512231766666606,96.57778848158604,0.7646909362000167,Supported
2,5.330399,5.5260789833333455,0.19567998333334558,48.02152808850882,0.5263073930450727,Supported
2,1.4442,1.7939760900000004,0.34977609000000043,77.80584554411766,0.971870915671449,Supported
2,9.018254,5.5260789833333455,3.492175016666655,48.15855601926035,0.5268266592428688,Supported
2,1.222912,1.79409641,0.5711844100000001,75.85090342766713,0.9680710494352502,Supported
2,1.644937,1.7882122166666667,0.14327521666666665,73.07001523301379,0.9646351199314026,Supported
2,0.377236,0.9385441400000004,0.5613081400000004,7.7565153586972135,0.21832119134126565,Supported
2,2.189049,1.7900814066666666,0.3989675933333332,70.619866746899,0.9609824616610854,Supported
2,3.702866,1.8178540000000003,1.885012,69.24907832317004,0.9277113899022518,Supported
2,4.42415,1.8252911966666694,2.5988588033333304,68.47118558392539,0.9057716739175812,Supported
2,0.182829,0.7626694299999998,0.5798404299999997,61.27895490270987,0.6939676440561897,Supported
2,5.37808,5.051972880000002,0.32610711999999786,49.25781769543985,0.8313099303759055,Supported
2,0.640253,2.127502270000001,1.4872492700000008,343.96569228063606,0.7119678942173449,Extrapolation
2,2.958448,1.8172483900000027,1.1411996099999975,67.15196981896115,0.9173945167995525,Supported
2,12.438422,5.051972880000002,7.386449119999997,49.25781769543985,0.8313099303759055,Supported
2,0.941444,2.1290952500000007,1.1876512500000007,349.60181882801265,0.7224859131957397,Extrapolation
2,4.286916,5.628550140000009,1.341634140000009,0.331146849046569,0.47000965246247234,Supported
2,0.288095,1.5253947566666686,1.2372997566666686,36.39764438816047,0.8196573086631447,Supported
